date,open,high,low,close,adj_open,adj_high,adj_low,adj_close,volume,buy_sell
2012/12/20,7646.13,7646.13,7574.56,7595.46,10973.53,10973.53,10870.81,10900.81,3696585,-88559
2012/12/21,7592.57,7608.81,7491.52,7519.93,10896.65,10919.96,10751.63,10792.4,3854713,-190275
2012/12/22,7537.52,7546.9,7520.8,7540.14,10817.66,10831.12,10793.66,10821.42,2153421,-24196
2012/12/24,7542.66,7566.09,7520.62,7535.52,10825.03,10858.65,10793.4,10814.78,2593607,5051
2012/12/25,7556.24,7654.6,7543.83,7636.57,10844.52,10985.69,10826.71,10959.81,3186672,166636
2012/12/26,7646.51,7683.09,7633.83,7634.19,10974.08,11026.58,10955.88,10956.4,3203879,93386
2012/12/27,7634.8,7661.01,7622.73,7648.41,10957.28,10994.89,10939.95,10976.81,3031920,-18369
2012/12/28,7700.87,7708.31,7665.04,7699.5,11052.1,11062.77,11000.67,11050.13,3185729,88581
2013/1/2,7738.05,7793.48,7715.26,7779.22,11105.46,11185.02,11072.76,11164.55,3416421,226693
2013/1/3,7826.34,7855.16,7815.29,7836.84,11232.16,11273.52,11216.3,11247.23,4480963,85663
2013/1/4,7818.27,7818.27,7773.06,7805.99,11220.58,11220.58,11155.7,11202.96,4172906,-52689
2013/1/7,7797.05,7797.05,7725.47,7755.09,11190.13,11190.13,11087.4,11129.91,3868825,-119097
2013/1/8,7737.07,7751.8,7692.98,7721.66,11104.05,11125.19,11040.77,11081.93,3738832,-114366
2013/1/9,7726.4,7763.97,7703.23,7738.64,11088.72,11142.64,11055.47,11106.29,3891674,-109552
2013/1/10,7780.98,7825.06,7760.09,7811.64,11167.06,11230.32,11137.08,11211.06,5021568,184700
2013/1/11,7843.57,7845.36,7801.69,7819.15,11256.9,11259.47,11196.79,11221.85,3732799,3560
2013/1/14,7795.68,7823.97,7731.32,7823.97,11188.16,11228.76,11095.79,11228.76,3409241,-24323
2013/1/15,7823.51,7823.51,7744.39,7765.02,11228.1,11228.1,11114.55,11144.16,4055375,-50098
2013/1/16,7766.09,7769.18,7700.43,7700.43,11145.68,11150.12,11051.45,11051.45,3659803,-64751
2013/1/17,7748.57,7774.97,7603.27,7616.64,11120.55,11158.44,10912.02,10931.21,4774599,-33796
2013/1/18,7697.28,7732.87,7676.11,7732.87,11046.93,11098.01,11016.55,11098.01,3431132,-112249
2013/1/21,7725.36,7739.37,7674.18,7724.92,11087.24,11107.35,11013.79,11086.61,2622100,-102925
2013/1/22,7746.79,7759.47,7699.25,7759.1,11117.99,11136.19,11049.76,11135.66,2764855,25090
2013/1/23,7773.2,7773.2,7730.1,7744.18,11155.9,11155.9,11094.04,11114.25,2817736,-25463
2013/1/24,7717.04,7724.68,7653.62,7695.99,11075.3,11086.27,10984.28,11045.09,3202135,-190323
2013/1/25,7695.25,7704.31,7637.2,7672.58,11044.03,11057.03,10960.71,11011.49,2819972,-136501
2013/1/28,7685.67,7717.35,7685.67,7714.67,11030.27,11075.74,11030.27,11071.89,2693968,81217
2013/1/29,7744.15,7802,7739.6,7802,11114.21,11197.23,11107.68,11197.23,3309582,192673
2013/1/30,7832.95,7847.21,7804.71,7832.98,11241.66,11262.12,11201.13,11241.7,3676369,180631
2013/1/31,7832.87,7850.02,7800.9,7850.02,11241.54,11266.15,11195.65,11266.15,3408160,67448
2013/2/1,7853.75,7866.23,7832,7855.97,11271.49,11289.4,11240.28,11274.68,3109050,150853
2013/2/4,7882.76,7929.97,7880.29,7923.16,11313.14,11380.89,11309.59,11371.12,4052564,218105
2013/2/5,7896.67,7896.67,7863.91,7886.94,11333.1,11333.1,11286.09,11319.14,3414352,41632
2013/2/6,7925.26,7941.65,7906.65,7906.65,11374.13,11397.65,11347.42,11347.42,3820401,56536
2013/2/18,8000.69,8005.73,7927.95,7943.53,11482.39,11489.63,11378,11400.36,3677764,134953
2013/2/19,7974.4,7974.4,7946.09,7960.88,11444.65,11444.65,11404.02,11425.25,3457909,37409
2013/2/20,8021.31,8029.1,7995.16,8029.1,11511.97,11523.15,11474.44,11523.15,4367004,152197
2013/2/21,8020.52,8020.52,7957.46,7957.46,11510.84,11510.84,11420.34,11420.34,3567015,-60343
2013/2/22,7947.88,7970.24,7913.16,7947.72,11406.6,11438.69,11356.77,11406.37,3563790,10504
2013/2/23,7979.15,7997.94,7965.89,7986.89,11451.48,11478.45,11432.45,11462.59,2965323,35372
2013/2/25,7986.87,7995.11,7947.68,7947.68,11462.55,11474.38,11406.31,11406.31,3330313,-14562
2013/2/26,7891.41,7927.49,7871.23,7880.9,11325.55,11377.33,11296.59,11310.47,3093745,-107846
2013/2/27,7886.03,7912.85,7873.29,7897.98,11317.83,11356.32,11299.55,11334.98,3081490,8661
2013/3/1,7917.72,7964.63,7917.72,7964.63,11363.31,11430.63,11363.31,11430.63,3337408,103112
2013/3/4,7966.22,7966.22,7849.52,7867.34,11432.91,11432.91,11265.43,11291,3543349,-230744
2013/3/5,7910.44,7939.85,7882.56,7932.71,11352.87,11395.08,11312.86,11384.83,3593008,47544
2013/3/6,7958.11,7982.39,7936.86,7950.3,11421.28,11456.12,11390.78,11410.07,3923678,104187
2013/3/7,7950.9,7984.29,7942.37,7960.51,11410.93,11458.85,11398.69,11424.72,3629314,109190
2013/3/8,7981,8029.14,7981,8015.14,11454.12,11523.21,11454.12,11503.12,4161212,168375
2013/3/11,8021.88,8089.21,8001.85,8038.72,11512.8,11609.43,11484.06,11536.97,4284798,112303
2013/3/12,8039,8063.23,7986.59,7994.71,11537.36,11572.14,11462.15,11473.8,4200531,-32210
2013/3/13,8018.9,8047.56,7962.42,7995.51,11508.52,11549.65,11427.46,11474.95,3736890,-39863
2013/3/14,8002.42,8002.71,7946.29,7951.76,11484.87,11485.28,11404.31,11412.16,3529811,-144501
2013/3/15,7989.67,7999.92,7924.94,7927.49,11466.57,11481.28,11373.67,11377.33,4000121,-213223
2013/3/18,7886.69,7888.16,7807.61,7811.34,11318.78,11320.89,11205.29,11210.64,3407599,-275477
2013/3/19,7843.47,7863.77,7823.81,7838.47,11256.76,11285.89,11228.54,11249.58,3096067,-164936
2013/3/20,7834.73,7844.54,7786.56,7798.03,11244.21,11258.29,11175.08,11191.54,3313050,-318446
2013/3/21,7828.95,7843.16,7811.84,7811.84,11235.92,11256.31,11211.36,11211.36,3029867,-87631
2013/3/22,7811.52,7832.59,7796.22,7796.22,11210.89,11241.13,11188.93,11188.93,2900280,-68192
2013/3/25,7862.58,7877.05,7854.47,7856.12,11284.18,11304.95,11272.54,11274.91,2975401,3776
2013/3/26,7873.7,7876.68,7845.56,7856.36,11300.14,11304.41,11259.75,11275.25,3034380,-24599
2013/3/27,7872.75,7894.26,7857.32,7894.12,11298.77,11329.64,11276.63,11329.44,3123936,2259
2013/3/28,7905.71,7905.71,7844.84,7866.88,11346.07,11346.07,11258.71,11290.34,3067143,-68284
2013/3/29,7904.5,7931.7,7883.81,7918.61,11344.33,11383.37,11314.64,11364.58,2709119,74731
2013/4/1,7934.25,7937.73,7896.57,7899.24,11387.04,11392.03,11332.96,11336.79,2691053,48709
2013/4/2,7897.16,7924.46,7879.55,7913.18,11333.81,11372.99,11308.54,11356.8,2836215,64756
2013/4/3,7949.12,7954.15,7913.77,7942.35,11408.38,11415.6,11357.64,11398.66,3097976,63462
2013/4/8,7831.22,7843.1,7747.47,7752.79,11239.16,11256.21,11118.96,11126.6,3929740,-166554
2013/4/9,7766.62,7781.13,7714.93,7728.54,11146.46,11167.29,11072.28,11091.81,3170515,-188997
2013/4/10,7772.95,7772.95,7739.99,7752.8,11155.54,11155.54,11108.24,11126.62,2879662,-108049
2013/4/11,7788.58,7857.98,7788.58,7857.98,11177.98,11277.58,11177.98,11277.58,3321592,-3914
2013/4/12,7861.12,7864.86,7810.54,7821.63,11282.09,11287.45,11209.49,11225.41,3088840,-70543
2013/4/15,7815.32,7835.12,7753.24,7763.53,11216.36,11244.77,11127.26,11142.03,2974976,-108159
2013/4/16,7690.91,7801.05,7688.62,7801.05,11037.79,11195.86,11034.5,11195.86,3072808,26650
2013/4/17,7822.81,7822.81,7791.53,7809.07,11227.1,11227.1,11182.21,11207.38,3378622,-157935
2013/4/18,7781.48,7826.13,7757.33,7791.35,11167.78,11231.87,11133.13,11181.95,3336739,-84470
2013/4/19,7868.9,7933.72,7862.92,7930.8,11293.24,11386.27,11284.66,11382.08,3763283,118233
2013/4/22,7976.1,7996.55,7950.01,7970.38,11447.1,11476.45,11409.66,11438.89,3449980,34531
2013/4/23,7955.92,7968.79,7913.6,7942.77,11418.14,11436.61,11357.41,11399.27,3488256,-13321
2013/4/24,7977.4,8025.45,7968.28,8023.71,11449.43,11518.4,11436.34,11515.9,4230701,133352
2013/4/25,8015.38,8026.46,7994.19,8021.75,11503.96,11519.86,11473.54,11513.1,3471159,67493
2013/4/26,8034.47,8081.37,8020.47,8022.06,11531.34,11598.65,11511.25,11513.53,3865873,38227
2013/4/29,8043.71,8046.22,8014.27,8029.74,11544.61,11548.21,11502.36,11524.56,3361986,102108
2013/4/30,8065.92,8115.59,8065.92,8093.66,11576.49,11647.77,11576.49,11616.3,4083562,155251
2013/5/2,8111.43,8139.49,8095.7,8128.51,11641.81,11682.08,11619.23,11666.32,3886984,119537
2013/5/3,8157.51,8175.33,8121.07,8135.03,11707.94,11733.52,11655.64,11675.68,3898459,72060
2013/5/6,8188.48,8197.52,8153.96,8169.05,11752.39,11765.36,11702.84,11724.5,3714535,11472
2013/5/7,8177.58,8181.8,8145.1,8163.06,11736.75,11742.81,11690.13,11715.91,3572342,29339
2013/5/8,8177.94,8284.09,8177.94,8267.09,11737.27,11889.62,11737.27,11865.22,4292800,313820
2013/5/9,8314.37,8322.69,8279.46,8285.89,11933.25,11945.19,11883.14,11892.37,4207494,123845
2013/5/10,8284.38,8297.33,8258.62,8280.26,11890.21,11908.8,11853.24,11884.3,3869318,194280
2013/5/13,8285.45,8296.54,8230.65,8248.32,11891.74,11907.66,11813.09,11838.45,3418289,149966
2013/5/14,8272.2,8295.41,8233.98,8251.82,11872.73,11906.04,11817.88,11843.48,3526590,145542
2013/5/15,8264.1,8320.32,8251.51,8318.59,11861.1,11941.79,11843.03,11939.31,4088508,152658
2013/5/16,8362.49,8414.88,8346.45,8390.05,12002.31,12077.51,11979.29,12041.87,5599922,223356
2013/5/17,8377.26,8402.34,8356.79,8368.19,12023.52,12059.51,11994.14,12010.5,4376172,36575
2013/5/20,8364.95,8385.68,8347.33,8377.05,12005.84,12035.6,11980.55,12023.21,3666858,99798
2013/5/21,8381.36,8420.68,8361.96,8383.05,12029.91,12086.35,12002.07,12032.34,4489778,41765
2013/5/22,8414.06,8439.15,8376.21,8398.84,12077.03,12113.04,12022.7,12055.18,4750725,121716
2013/5/23,8367.85,8373.09,8235.5,8237.83,12010.69,12018.21,11820.73,11824.07,5514716,-250519
2013/5/24,8273.21,8277.56,8172.54,8209.78,11874.84,11881.09,11730.35,11783.8,4139883,-94353
2013/5/27,8218.88,8280.1,8210.32,8280.1,11796.87,11884.74,11784.58,11884.74,3316386,50144
2013/5/28,8289.15,8303.71,8261.54,8263.05,11897.74,11918.64,11858.11,11860.28,3512028,-45274
2013/5/29,8303.2,8344.21,8303.2,8337.9,11917.9,11976.77,11917.9,11967.71,4154548,106340
2013/5/30,8316.97,8316.97,8228.8,8243.29,11937.66,11937.66,11811.1,11831.9,4129262,-366868
2013/5/31,8318.77,8334.44,8237.08,8254.8,11940.24,11962.73,11822.99,11848.42,5184520,-240920
2013/6/3,8177.97,8225.79,8149.45,8201.02,11738.15,11806.78,11697.21,11771.23,3626255,-167430
2013/6/4,8243.22,8250.17,8180.39,8191.22,11831.8,11841.77,11741.62,11757.16,3625821,-148978
2013/6/5,8195.52,8216.31,8161.1,8181.91,11763.34,11793.19,11713.94,11743.81,3840086,-143341
2013/6/6,8135.56,8162.25,8088.31,8096.14,11677.68,11715.99,11609.86,11621.1,3916207,-273598
2013/6/7,8113.95,8146.78,8071.98,8095.2,11646.95,11694.08,11586.71,11620.04,4194889,-160235
2013/6/10,8161.51,8190.87,8142.71,8160.55,11715.78,11757.92,11688.79,11714.4,3216702,16239
2013/6/11,8178.95,8178.95,8116.15,8116.15,11740.81,11740.81,11650.66,11650.66,3208860,-89159
2013/6/13,8041.5,8057.33,7951.66,7951.66,11543.77,11566.49,11414.8,11414.8,3963143,-386850
2013/6/14,7978.75,7989.19,7912.37,7937.74,11453.69,11468.68,11358.4,11394.82,3627956,-226513
2013/6/17,7953.65,7999.43,7940.72,7992.89,11417.66,11483.38,11399.1,11473.99,2784515,-79484
2013/6/18,7994.81,8024.95,7955.74,8011.02,11476.74,11520.01,11420.65,11500.01,3118072,-140568
2013/6/19,8033.32,8056.19,8005.57,8007.39,11533.14,11565.97,11493.3,11495.91,3225517,-164912
2013/6/20,7952.36,7962.76,7890.93,7898.91,11416.91,11431.84,11328.71,11340.17,3788215,-212224
2013/6/21,7778.84,7815.79,7739.09,7793.31,11167.95,11220.99,11110.88,11188.72,5261553,-457599
2013/6/24,7788.45,7815.1,7744.49,7758.03,11181.85,11220.12,11118.74,11138.18,4014341,-359203
2013/6/25,7750.34,7792.27,7663.23,7663.23,11127.29,11187.48,11002.22,11002.22,4644435,-247919
2013/6/26,7789.34,7821.14,7742.2,7784.8,11184.74,11230.4,11117.05,11178.22,4465873,-93589
2013/6/27,7841.32,7884.13,7834.33,7883.9,11263.8,11325.29,11253.75,11324.96,4330119,67344
2013/6/28,7928.54,8062.21,7891.06,8062.21,11391.96,11584.02,11338.11,11584.02,4061176,209812
2013/7/1,8011.95,8063.47,7974.15,8036,11518.67,11592.74,11464.33,11553.25,3796010,27929
2013/7/2,8061.84,8064.12,8012.79,8015.86,11594.24,11597.52,11523.69,11528.11,3567903,-80269
2013/7/3,7991.53,7995.3,7899.08,7911.42,11535.89,11541.33,11402.44,11420.25,3963116,-121486
2013/7/4,7919.26,7927.08,7877.06,7893.72,11440.18,11451.47,11379.21,11403.28,3447442,-41658
2013/7/5,7932.3,8018.93,7926.35,8001.82,11459.98,11585.14,11451.39,11560.42,3656516,193966
2013/7/8,7980.11,7992.16,7885,7886.34,11548.31,11565.75,11410.67,11412.61,3350595,-152285
2013/7/9,7891.53,7975.64,7891.37,7971.18,11422.4,11544.15,11422.17,11537.69,3302962,193634
2013/7/10,7974.99,8057.92,7974.99,8011.69,11547.32,11667.4,11547.32,11600.46,4075988,207944
2013/7/11,8080.97,8179.54,8080.97,8179.54,11704.67,11847.44,11704.67,11847.44,4830116,512102
2013/7/12,8187.86,8220.49,8169.92,8220.49,11863.46,11910.74,11837.47,11910.74,3936625,282059
2013/7/15,8178.26,8254.68,8175.55,8254.68,11858.22,11969.03,11854.29,11969.03,3758136,316782
2013/7/16,8243.62,8260.11,8222.17,8260.11,11965.58,11989.52,11934.45,11989.52,4025922,290534
2013/7/17,8239.1,8260.25,8208.71,8258.95,11995.84,12026.63,11951.59,12024.74,4398466,243185
2013/7/18,8238.28,8265.7,8181.99,8194.88,12002.02,12041.96,11920.01,11938.79,4514844,192599
2013/7/19,8117.94,8139.81,8046.7,8062.03,11831.35,11863.22,11727.52,11749.86,4504053,10357
2013/7/22,8092.03,8137.37,8092.03,8105.45,11799.66,11865.78,11799.66,11819.23,3453847,213622
2013/7/23,8152.72,8220.89,8145.09,8214.65,11894.75,11994.21,11883.62,11985.11,4615604,487223
2013/7/24,8222.85,8233.1,8172.23,8196.19,12006.07,12021.03,11932.16,11967.14,4056224,96039
2013/7/25,8173.19,8203.49,8140.41,8163.58,11947.78,11992.07,11899.86,11933.73,3861445,14466
2013/7/26,8188.36,8222.82,8135.73,8149.4,11975.19,12025.58,11898.22,11918.21,3408937,129439
2013/7/29,8146.14,8163.89,8074.29,8084.5,11915.82,11941.79,11810.73,11825.66,3142985,-23856
2013/7/30,8113.17,8176.74,8112.91,8163.55,11874.24,11967.27,11873.85,11947.97,3390053,223134
2013/7/31,8163.44,8170.57,8107.6,8107.94,11951.48,11961.92,11869.73,11870.23,3845143,47220
2013/8/1,8110.73,8113.4,8056.22,8056.22,11888.5,11892.41,11808.6,11808.6,3671676,36374
2013/8/2,8114.51,8162.91,8087.1,8099.88,11899.52,11970.5,11859.33,11878.07,4011109,-27783
2013/8/5,8104.2,8143.44,8075.99,8138.63,11885.32,11942.86,11843.94,11935.81,3550412,103046
2013/8/6,8129.85,8129.85,8028.93,8038.91,11924.25,11924.25,11776.23,11790.87,3902801,-163182
2013/8/7,7993.57,7993.57,7921.29,7921.29,11732.8,11732.8,11626.71,11626.71,3722394,-195003
2013/8/8,7910.2,7932.35,7894.18,7907.67,11627.58,11660.14,11604.03,11623.86,3712670,-199535
2013/8/9,7955,7955,7853.97,7856.14,11694.56,11694.56,11546.04,11549.23,3650073,-198484
2013/8/12,7878.22,7908.68,7862.04,7903.38,11582.72,11627.5,11558.93,11619.71,3254217,-86529
2013/8/13,7935.79,7986.27,7935.79,7986.27,11674.84,11749.1,11674.84,11749.1,3721182,123159
2013/8/14,7978.74,7981.56,7926.23,7951.33,11742.47,11746.62,11665.19,11702.13,3686770,-131223
2013/8/15,7903.01,7916.02,7850.27,7887.26,11639.52,11658.68,11561.84,11616.32,3866014,-261090
2013/8/16,7854.68,7949.43,7850.49,7925,11568.41,11707.96,11562.24,11671.98,3659370,-5759
2013/8/19,7937.45,7944.74,7888.87,7900.21,11692.17,11702.9,11620.61,11637.31,3301823,-167396
2013/8/20,7896.38,7924.52,7829.78,7832.65,11632.03,11673.48,11533.92,11538.15,3866700,-70182
2013/8/22,7779.44,7825.56,7737.33,7814.38,11461.08,11529.03,11399.05,11512.56,4088917,-303701
2013/8/23,7863.73,7895.13,7845.92,7873.31,11587.69,11633.96,11561.45,11601.81,3499474,56443
2013/8/26,7906.52,7913.74,7874.05,7894.97,11652.49,11663.13,11604.64,11635.47,2920586,50226
2013/8/27,7875.93,7895.23,7820.84,7820.84,11611.62,11640.07,11530.4,11530.4,3444528,-30642
2013/8/28,7776.87,7834.11,7761.76,7824.54,11466.77,11551.17,11444.49,11537.06,3145138,-35623
2013/8/29,7841.99,7931.05,7841.99,7917.66,11570.25,11701.66,11570.25,11681.9,3432274,120416
2013/8/30,7949.99,8021.89,7936.82,8021.89,11730.91,11837,11711.47,11837,3639396,167134
2013/9/2,8010.15,8052.71,7993.13,8038.86,11820.15,11882.96,11795.04,11862.52,3322699,104871
2013/9/3,8095.66,8102.66,8067.62,8088.37,11946.7,11957.03,11905.32,11935.94,3824029,176898
2013/9/4,8066.67,8094.12,8041.49,8083.44,11904.17,11944.68,11867.01,11928.92,3644065,146079
2013/9/5,8109.24,8169.1,8107.22,8169.1,11967.31,12055.65,11964.33,12055.65,4395684,268975
2013/9/6,8180.53,8182.56,8155.5,8164.2,12072.56,12075.56,12035.62,12048.46,4225539,124631
2013/9/9,8176.47,8192.11,8117.87,8192.11,12076.16,12099.26,11989.61,12099.26,3857629,212712
2013/9/10,8217.21,8238.91,8155.87,8208.77,12137.18,12169.23,12046.57,12124.71,4138024,257904
2013/9/11,8174.54,8208.99,8137.07,8208.99,12074.48,12125.37,12019.14,12125.37,3956542,260570
2013/9/12,8180.38,8226.61,8177.03,8225.36,12083.19,12151.48,12078.24,12149.63,3930057,231980
2013/9/13,8210.15,8228.67,8162.14,8168.2,12127.16,12154.52,12056.25,12065.2,3088068,101429
2013/9/14,8169.41,8176.76,8142.48,8142.48,12066.99,12077.84,12027.21,12027.21,2114813,25406
2013/9/16,8189.61,8255.34,8189.61,8255.34,12096.82,12193.91,12096.82,12193.91,3360912,339190
2013/9/17,8241.03,8249.78,8218.94,8249.78,12172.86,12185.78,12140.23,12185.78,2976525,108009
2013/9/18,8248.18,8263.05,8209.18,8209.18,12183.43,12205.39,12125.82,12125.82,3061671,115727
2013/9/23,8226.8,8293.03,8221.34,8292.83,12151.85,12249.68,12143.78,12249.38,3613531,262130
2013/9/24,8295.5,8310.94,8265.55,8299.12,12253.52,12276.33,12209.28,12258.87,3810926,126851
2013/9/25,8283.6,8285.28,8253.43,8283.9,12235.95,12238.43,12191.38,12236.39,3710404,155750
2013/9/26,8290.1,8290.1,8184.68,8184.68,12245.55,12245.55,12089.83,12089.83,3542500,-19987
2013/9/27,8222.13,8244.86,8207.72,8230.68,12145.15,12178.73,12123.87,12157.78,3705523,359722
2013/9/30,8174.86,8204.4,8137.11,8173.87,12075.33,12118.97,12019.57,12073.87,3313682,-23497
2013/10/1,8173.99,8222.38,8172.79,8187.02,12075.85,12147.34,12074.08,12095.1,3361239,-8265
2013/10/2,8215.96,8228.81,8204.34,8216.52,12137.86,12156.85,12120.7,12138.69,4004860,-20027
2013/10/3,8231.68,8376.79,8231.68,8359.02,12161.08,12375.46,12161.08,12349.21,5249849,456460
2013/10/4,8345.82,8376.06,8336.61,8364.55,12329.71,12374.38,12316.1,12357.38,4233382,134433
2013/10/7,8354.91,8361.5,8323.79,8333.66,12343.44,12353.18,12297.47,12312.05,4413800,28523
2013/10/8,8340.33,8375.65,8311.59,8375.65,12321.9,12374.08,12279.44,12374.08,4317402,142888
2013/10/9,8352.25,8378.37,8330.79,8344.73,12339.5,12378.09,12307.8,12328.39,4305997,39893
2013/10/11,8407.45,8433.53,8349.37,8349.37,12421.06,12459.59,12335.25,12335.25,4340289,18773
2013/10/14,8339.99,8343.65,8269.16,8273.96,12321.4,12326.81,12216.76,12223.85,3924007,-1603
2013/10/15,8320.48,8368.02,8320.48,8367.88,12292.57,12362.81,12292.57,12362.6,3953632,184052
2013/10/16,8384.03,8384.03,8332.18,8332.18,12386.47,12386.47,12309.87,12309.87,3669610,25009
2013/10/17,8390.88,8415.16,8364.89,8374.68,12396.6,12432.47,12358.21,12372.67,3887295,64795
2013/10/18,8416.33,8441.19,8390.32,8441.19,12434.2,12470.93,12395.78,12470.93,4048585,96882
2013/10/21,8456.68,8459.3,8400.06,8419.32,12493.81,12497.68,12410.16,12438.61,3516731,-7770
2013/10/22,8407.62,8425.31,8376.27,8418.27,12421.34,12447.47,12375.02,12437.07,3544728,22261
2013/10/23,8419.8,8438.95,8380.15,8393.62,12439.4,12467.69,12380.82,12400.72,3616278,-8226
2013/10/24,8364.45,8413.72,8346.52,8413.72,12357.62,12430.41,12331.13,12430.41,3258704,29987
2013/10/25,8380.31,8390.25,8322.15,8346.62,12381.05,12395.74,12295.13,12331.28,3681310,-173180
2013/10/28,8365.43,8414.81,8348.42,8407.83,12359.08,12432.03,12333.95,12421.72,3202412,69785
2013/10/29,8394.85,8432.9,8380.21,8420.98,12402.54,12458.75,12380.91,12441.14,3356116,15198
2013/10/30,8429.4,8465.06,8419.21,8465.06,12453.61,12506.29,12438.55,12506.29,3657931,149656
2013/10/31,8437.76,8469.58,8424.47,8450.06,12465.95,12512.96,12446.31,12484.12,4012708,-17373
2013/11/1,8474.47,8476.63,8378.94,8388.18,12520.21,12523.4,12379.07,12392.72,3927695,-130148
2013/11/4,8371.83,8371.83,8333.63,8354.14,12368.56,12368.56,12312.12,12342.42,3787812,-86991
2013/11/5,8354.92,8372.8,8262.2,8262.2,12343.58,12370,12206.6,12206.6,4093941,-149708
2013/11/6,8275.07,8297.57,8232.5,8281.97,12225.84,12259.08,12162.94,12236.03,3999927,-48376
2013/11/7,8298.06,8298.06,8250.72,8283.71,12259.83,12259.83,12189.89,12238.63,3965980,-150261
2013/11/8,8235.3,8266.72,8216.33,8229.59,12167.11,12213.53,12139.08,12158.67,3490545,-45726
2013/11/11,8228.9,8242.41,8168.92,8182.56,12157.65,12177.61,12069.04,12089.19,3309894,-149654
2013/11/12,8233.62,8233.62,8160.17,8195.26,12164.7,12164.7,12056.19,12108.03,3832069,31412
2013/11/13,8199.26,8199.26,8104.26,8104.26,12113.94,12113.94,11973.58,11973.58,3371473,-234883
2013/11/14,8137.82,8161.7,8100.73,8134.91,12023.17,12058.45,11968.37,12018.87,3767853,-158699
2013/11/15,8168.9,8210.1,8160.28,8177.12,12069.09,12129.96,12056.35,12081.23,3512310,-49574
2013/11/18,8201.85,8226.61,8186.47,8191.46,12117.77,12154.35,12095.05,12102.42,3309812,23735
2013/11/19,8215,8260.82,8215,8260.21,12137.2,12204.9,12137.2,12204,3815307,12988
2013/11/20,8250.31,8262.91,8204.46,8204.46,12189.38,12208,12121.64,12121.64,3698829,-62566
2013/11/21,8197.86,8203.45,8093.82,8099.45,12111.89,12120.14,11958.17,11966.49,3509118,-267164
2013/11/22,8107.98,8142.72,8107.98,8116.78,11979.09,12030.41,11979.09,11992.09,3060399,-90018
2013/11/25,8182.9,8217.62,8182.9,8187.51,12089.79,12141.09,12089.79,12096.6,3399008,150797
2013/11/26,8200.7,8281.38,8187.28,8248.02,12116.08,12235.28,12096.25,12185.99,4424080,24372
2013/11/27,8287.63,8312.32,8279.51,8295.88,12244.52,12281,12232.52,12256.71,3840156,5601
2013/11/28,8320.65,8377.81,8320.65,8362.43,12293.3,12377.75,12293.3,12355.03,4286908,298270
2013/11/29,8374.14,8414.79,8365.32,8406.83,12372.32,12432.38,12359.29,12420.62,3969251,132792
2013/12/2,8429.24,8437.13,8391.82,8414.61,12453.74,12465.39,12398.45,12432.12,3307304,39438
2013/12/3,8407.74,8418.23,8390.73,8392.55,12421.97,12437.47,12396.84,12399.53,3525402,65812
2013/12/4,8379.44,8435.23,8375.79,8418,12380.15,12462.58,12374.76,12437.12,3964590,25978
2013/12/5,8430.53,8437.6,8362.39,8375.54,12455.63,12466.08,12354.96,12374.39,3712162,-63622
2013/12/6,8372.61,8410.19,8361.99,8367.72,12370.06,12425.59,12354.37,12362.84,3555190,-71248
2013/12/9,8439.76,8477.87,8433.81,8444.62,12469.28,12525.59,12460.49,12476.46,3749626,172188
2013/12/10,8451.81,8459.49,8421.59,8443.39,12487.08,12498.43,12442.43,12474.64,3455185,109327
2013/12/11,8450.96,8501.77,8413.52,8433.77,12485.82,12560.89,12430.5,12460.42,4053926,116387
2013/12/12,8405.62,8406.93,8361.33,8361.33,12418.85,12420.78,12353.41,12353.41,3298692,-66568
2013/12/13,8355.01,8391.82,8346.83,8376.94,12344.07,12398.45,12331.98,12376.47,3451078,2780
2013/12/16,8368.83,8374.21,8313.87,8313.87,12364.69,12372.64,12283.49,12283.49,3271464,-71310
2013/12/17,8351.98,8384.26,8351.98,8352.93,12339.8,12387.49,12339.8,12341.2,3383279,407
2013/12/18,8361.75,8375.52,8333.31,8349.04,12354.23,12374.57,12312.21,12335.45,3413692,-10754
2013/12/19,8400.39,8426.08,8378.78,8407.4,12411.32,12449.28,12379.39,12421.68,3838717,79769
2013/12/20,8400.21,8439.37,8392.38,8408.53,12411.06,12468.92,12399.49,12423.35,3728157,10134
2013/12/23,8441.16,8477.47,8441.16,8456.46,12471.55,12525.2,12471.55,12494.16,3881611,78087
2013/12/24,8473.02,8478.09,8450.49,8450.49,12518.64,12526.13,12485.35,12485.35,3216165,27993
2013/12/25,8461.49,8484.05,8457.87,8467.76,12501.59,12534.92,12496.24,12510.85,3199800,6944
2013/12/26,8467.73,8492.71,8465.85,8485.89,12510.82,12547.73,12508.04,12537.65,3035044,41113
2013/12/27,8490.73,8543.5,8488.44,8535.04,12544.8,12622.77,12541.42,12610.27,3586324,140265
2013/12/30,8552.13,8623.43,8552.13,8623.43,12635.52,12740.86,12635.52,12740.86,4059025,231089
2013/12/31,8636.5,8647.24,8593.75,8611.51,12760.17,12776.04,12697.01,12723.25,4178303,142673
2014/1/2,8618.6,8632.81,8587.54,8612.54,12733.71,12754.71,12687.82,12724.76,4462792,57808
2014/1/3,8584.74,8584.74,8537.86,8546.54,12683.69,12683.69,12614.43,12627.25,4406184,-84738
2014/1/6,8553,8568.24,8488.64,8500.01,12636.8,12659.32,12541.71,12558.51,4556810,-44956
